uid,random_state,k,final_k,allow_explanations,num_prompts,temperature,selection_style,prompt_style,embedding_level,title_threshold,min_sim_quantile,model,usage,unmatched_count,like_example_size,like_feedback_size,like_eval_size,dislike_example_size,dislike_feedback_size,dislike_eval_size,recall_final,precision_final,ndcg_final,ils_final,ap_final,dq_final
28452,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-item,0,0,10,150,80,10,55,32,0.1375,0.2,0.1746890305076447,0.7731736493546869,0.1678608684916734,0.0
28452,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-item,0,0,10,150,80,10,55,32,0.1375,0.2,0.1746890305076447,0.7731736493546869,0.1678608684916734,0.0
28452,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-item,0,0,10,150,80,10,55,32,0.1375,0.2,0.1746890305076447,0.7731736493546869,0.1678608684916734,0.0
38047,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-item,0,0,10,151,80,10,20,14,0.1375,0.4,0.4043029407016134,0.7705859706771613,0.4252212244240108,0.0
38047,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-item,0,0,10,151,80,10,20,14,0.1375,0.4,0.4043029407016134,0.7705859706771613,0.4252212244240108,0.0
38047,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-item,0,0,10,151,80,10,20,14,0.1375,0.4,0.4043029407016134,0.7705859706771613,0.4252212244240108,0.0
69875,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-item,0,0,10,151,80,10,21,15,0.1375,0.3,0.2817426078971753,0.7671781345319268,0.3089263204975279,0.0
69875,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-item,0,0,10,151,80,10,21,15,0.1375,0.3,0.2817426078971753,0.7671781345319268,0.3089263204975279,0.0
69875,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-item,0,0,10,151,80,10,21,15,0.1375,0.3,0.2817426078971753,0.7671781345319268,0.3089263204975279,0.0
35488,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-item,0,0,10,151,80,10,22,16,0.175,0.4,0.3008585913175654,0.771227848740473,0.1914909525029494,0.0
35488,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-item,0,0,10,151,80,10,22,16,0.175,0.4,0.3008585913175654,0.771227848740473,0.1914909525029494,0.0
35488,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-item,0,0,10,151,80,10,22,16,0.175,0.4,0.3008585913175654,0.771227848740473,0.1914909525029494,0.0
69469,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-item,0,0,10,151,80,10,14,12,0.1375,0.3,0.2572780892027776,0.7739968098311633,0.2376016525184481,0.0
69469,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-item,0,0,10,151,80,10,14,12,0.1375,0.3,0.2572780892027776,0.7739968098311633,0.2376016525184481,0.0
69469,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-item,0,0,10,151,80,10,14,12,0.1375,0.3,0.2572780892027776,0.7739968098311633,0.2376016525184481,0.0
13472,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-item,0,0,10,151,80,10,62,35,0.125,0.45,0.4279173383092885,0.7695919162940432,0.4276489508513502,0.0
13472,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-item,0,0,10,151,80,10,62,35,0.125,0.45,0.4279173383092885,0.7695919162940432,0.4276489508513502,0.0
13472,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-item,0,0,10,151,80,10,62,35,0.125,0.45,0.4279173383092885,0.7695919162940432,0.4276489508513502,0.0
6625,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-item,0,0,10,152,80,10,11,10,0.2,0.55,0.5968131817774891,0.7678223425053736,0.5847751324183214,0.0
6625,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-item,0,0,10,152,80,10,11,10,0.2,0.55,0.5968131817774891,0.7678223425053736,0.5847751324183214,0.0
6625,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-item,0,0,10,152,80,10,11,10,0.2,0.55,0.5968131817774891,0.7678223425053736,0.5847751324183214,0.0
13656,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,138,73,10,12,11,0.2465753424657534,0.25,0.2081265218923581,0.7716161129709148,0.1757702252168196,0.0
13656,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,138,73,10,12,11,0.2465753424657534,0.25,0.2081265218923581,0.7716161129709148,0.1757702252168196,0.0
13656,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,138,73,10,12,11,0.2465753424657534,0.25,0.2081265218923581,0.7716161129709148,0.1757702252168196,0.0
59327,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,138,73,10,24,17,0.136986301369863,0.3,0.2645914725065593,0.7681868589366412,0.2517897764859839,0.0
59327,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,138,73,10,24,17,0.136986301369863,0.3,0.2645914725065593,0.7681868589366412,0.2517897764859839,0.0
59327,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,138,73,10,24,17,0.136986301369863,0.3,0.2645914725065593,0.7681868589366412,0.2517897764859839,0.0
57977,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,138,73,10,22,16,0.0684931506849315,0.1,0.1236802594593259,0.7679748414699424,0.1407375160529185,0.0
57977,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,138,73,10,22,16,0.0684931506849315,0.1,0.1236802594593259,0.7679748414699424,0.1407375160529185,0.0
57977,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,138,73,10,22,16,0.0684931506849315,0.1,0.1236802594593259,0.7679748414699424,0.1407375160529185,0.0
59557,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,138,73,10,19,14,0.1232876712328767,0.4,0.4993546412957117,0.7637390006228498,0.5668200626772608,0.0
59557,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,138,73,10,19,14,0.1232876712328767,0.4,0.4993546412957117,0.7637390006228498,0.5668200626772608,0.0
59557,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,138,73,10,19,14,0.1232876712328767,0.4,0.4993546412957117,0.7637390006228498,0.5668200626772608,0.0
3541,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,138,74,10,20,14,0.1216216216216216,0.3,0.3526853454524302,0.7699016897363667,0.3661281464493538,0.0
3541,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,138,74,10,20,14,0.1216216216216216,0.3,0.3526853454524302,0.7699016897363667,0.3661281464493538,0.0
3541,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,138,74,10,20,14,0.1216216216216216,0.3,0.3526853454524302,0.7699016897363667,0.3661281464493538,0.0
11188,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,139,74,10,26,17,0.1756756756756756,0.3,0.3864700912479731,0.7695138661026968,0.4630700933913009,0.0
11188,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,139,74,10,26,17,0.1756756756756756,0.3,0.3864700912479731,0.7695138661026968,0.4630700933913009,0.0
11188,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,139,74,10,26,17,0.1756756756756756,0.3,0.3864700912479731,0.7695138661026968,0.4630700933913009,0.0
60450,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,139,74,10,90,50,0.0675675675675675,0.1,0.186848683235329,0.7710681931114929,0.230131108571511,0.0
60450,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,139,74,10,90,50,0.0675675675675675,0.1,0.186848683235329,0.7710681931114929,0.230131108571511,0.0
60450,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,139,74,10,90,50,0.0675675675675675,0.1,0.186848683235329,0.7710681931114929,0.230131108571511,0.0
29421,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,140,74,10,82,46,0.027027027027027,0.05,0.0611733153780318,0.7652700438910618,0.0882203161905174,0.0
29421,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,140,74,10,82,46,0.027027027027027,0.05,0.0611733153780318,0.7652700438910618,0.0882203161905174,0.0
29421,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,140,74,10,82,46,0.027027027027027,0.05,0.0611733153780318,0.7652700438910618,0.0882203161905174,0.0
5978,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,140,74,10,55,32,0.1081081081081081,0.25,0.2140144097059443,0.7690007109109663,0.1922186379152323,0.0
5978,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,140,74,10,55,32,0.1081081081081081,0.25,0.2140144097059443,0.7690007109109663,0.1922186379152323,0.0
5978,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,140,74,10,55,32,0.1081081081081081,0.25,0.2140144097059443,0.7690007109109663,0.1922186379152323,0.0
17307,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,140,74,10,14,11,0.1216216216216216,0.25,0.2891001485238496,0.7727672867219215,0.266432297063102,0.0
17307,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,140,74,10,14,11,0.1216216216216216,0.25,0.2891001485238496,0.7727672867219215,0.266432297063102,0.0
17307,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,140,74,10,14,11,0.1216216216216216,0.25,0.2891001485238496,0.7727672867219215,0.266432297063102,0.0
45050,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,140,75,10,23,16,0.1466666666666666,0.35,0.4352906899479686,0.7651435134615283,0.4875744727408814,0.0
45050,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,140,75,10,23,16,0.1466666666666666,0.35,0.4352906899479686,0.7651435134615283,0.4875744727408814,0.0
45050,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,140,75,10,23,16,0.1466666666666666,0.35,0.4352906899479686,0.7651435134615283,0.4875744727408814,0.0
41335,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,140,75,10,47,28,0.2,0.55,0.5597911983053825,0.7752086657116568,0.5550093374977276,0.0
41335,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,140,75,10,47,28,0.2,0.55,0.5597911983053825,0.7752086657116568,0.5550093374977276,0.0
41335,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,140,75,10,47,28,0.2,0.55,0.5597911983053825,0.7752086657116568,0.5550093374977276,0.0
58604,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,140,75,10,26,18,0.1866666666666666,0.45,0.3844262479243827,0.7771327689592242,0.337646527878726,0.0
58604,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,140,75,10,26,18,0.1866666666666666,0.45,0.3844262479243827,0.7771327689592242,0.337646527878726,0.0
58604,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,140,75,10,26,18,0.1866666666666666,0.45,0.3844262479243827,0.7771327689592242,0.337646527878726,0.0
6323,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,140,75,10,35,22,0.08,0.2,0.2771371049661552,0.7712233731232794,0.3116774481538413,0.0
6323,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,140,75,10,35,22,0.08,0.2,0.2771371049661552,0.7712233731232794,0.3116774481538413,0.0
6323,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,140,75,10,35,22,0.08,0.2,0.2771371049661552,0.7712233731232794,0.3116774481538413,0.0
14918,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,140,75,10,52,30,0.0666666666666666,0.2,0.1367217221968118,0.773290821967676,0.0447717639687453,0.0
14918,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,140,75,10,52,30,0.0666666666666666,0.2,0.1367217221968118,0.773290821967676,0.0447717639687453,0.0
14918,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,140,75,10,52,30,0.0666666666666666,0.2,0.1367217221968118,0.773290821967676,0.0447717639687453,0.0
24573,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,141,75,10,17,13,0.1466666666666666,0.25,0.2114449171186924,0.7686372679790172,0.1997372304338248,0.0
24573,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,141,75,10,17,13,0.1466666666666666,0.25,0.2114449171186924,0.7686372679790172,0.1997372304338248,0.0
24573,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,141,75,10,17,13,0.1466666666666666,0.25,0.2114449171186924,0.7686372679790172,0.1997372304338248,0.0
61875,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,141,75,10,98,54,0.1066666666666666,0.05,0.1420400396336573,0.7674917217565699,0.1798869828571841,0.0
61875,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,141,75,10,98,54,0.1066666666666666,0.05,0.1420400396336573,0.7674917217565699,0.1798869828571841,0.0
61875,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,141,75,10,98,54,0.1066666666666666,0.05,0.1420400396336573,0.7674917217565699,0.1798869828571841,0.0
29947,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,142,75,10,11,10,0.1333333333333333,0.4,0.4165264415908392,0.7711621437923316,0.3884556054970142,0.0
29947,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,142,75,10,11,10,0.1333333333333333,0.4,0.4165264415908392,0.7711621437923316,0.3884556054970142,0.0
29947,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,142,75,10,11,10,0.1333333333333333,0.4,0.4165264415908392,0.7711621437923316,0.3884556054970142,0.0
55899,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,142,75,10,88,49,0.08,0.1,0.0902167500304326,0.7696543021803481,0.0991588863492888,0.0
55899,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,142,75,10,88,49,0.08,0.1,0.0902167500304326,0.7696543021803481,0.0991588863492888,0.0
55899,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,142,75,10,88,49,0.08,0.1,0.0902167500304326,0.7696543021803481,0.0991588863492888,0.0
69820,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,142,76,10,18,14,0.1710526315789473,0.4,0.3902930037277143,0.7711890833933545,0.415634255020865,0.0
69820,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,142,76,10,18,14,0.1710526315789473,0.4,0.3902930037277143,0.7711890833933545,0.415634255020865,0.0
69820,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,142,76,10,18,14,0.1710526315789473,0.4,0.3902930037277143,0.7711890833933545,0.415634255020865,0.0
20897,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,143,76,10,37,23,0.0789473684210526,0.15,0.2790040067148865,0.7741383585238149,0.3671609485715523,0.0
20897,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,143,76,10,37,23,0.0789473684210526,0.15,0.2790040067148865,0.7741383585238149,0.3671609485715523,0.0
20897,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,143,76,10,37,23,0.0789473684210526,0.15,0.2790040067148865,0.7741383585238149,0.3671609485715523,0.0
18295,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,143,76,10,48,29,0.0526315789473684,0.2,0.1992893169606944,0.7709194767666852,0.2259830037093969,0.0
18295,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,143,76,10,48,29,0.0526315789473684,0.2,0.1992893169606944,0.7709194767666852,0.2259830037093969,0.0
18295,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,143,76,10,48,29,0.0526315789473684,0.2,0.1992893169606944,0.7709194767666852,0.2259830037093969,0.0
54017,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,143,76,10,18,13,0.1184210526315789,0.2,0.2087971705596993,0.7664190952532016,0.2275452119260168,0.0
54017,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,143,76,10,18,13,0.1184210526315789,0.2,0.2087971705596993,0.7664190952532016,0.2275452119260168,0.0
54017,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,143,76,10,18,13,0.1184210526315789,0.2,0.2087971705596993,0.7664190952532016,0.2275452119260168,0.0
36082,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,143,76,10,38,24,0.1052631578947368,0.25,0.2134962031266631,0.7724233643023999,0.1753197932957994,0.0
36082,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,143,76,10,38,24,0.1052631578947368,0.25,0.2134962031266631,0.7724233643023999,0.1753197932957994,0.0
36082,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,143,76,10,38,24,0.1052631578947368,0.25,0.2134962031266631,0.7724233643023999,0.1753197932957994,0.0
15783,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,143,76,10,48,28,0.0526315789473684,0.15,0.1588335784563915,0.7673415573743336,0.1857388779950699,0.0
15783,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,143,76,10,48,28,0.0526315789473684,0.15,0.1588335784563915,0.7673415573743336,0.1857388779950699,0.0
15783,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,143,76,10,48,28,0.0526315789473684,0.15,0.1588335784563915,0.7673415573743336,0.1857388779950699,0.0
32308,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,144,76,10,141,75,0.1710526315789473,0.25,0.210324947630019,0.7715829699717924,0.1892268636076685,0.0
32308,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,144,76,10,141,75,0.1710526315789473,0.25,0.210324947630019,0.7715829699717924,0.1892268636076685,0.0
32308,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,144,76,10,141,75,0.1710526315789473,0.25,0.210324947630019,0.7715829699717924,0.1892268636076685,0.0
33943,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,144,76,10,15,12,0.1052631578947368,0.35,0.3442317185023804,0.7721632223181805,0.3534566308734265,0.0
33943,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,144,76,10,15,12,0.1052631578947368,0.35,0.3442317185023804,0.7721632223181805,0.3534566308734265,0.0
33943,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,144,76,10,15,12,0.1052631578947368,0.35,0.3442317185023804,0.7721632223181805,0.3534566308734265,0.0
66390,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,144,77,10,60,34,0.2077922077922078,0.25,0.3415716709185822,0.7726833647455608,0.4132853693863755,0.0
66390,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,144,77,10,60,34,0.2077922077922078,0.25,0.3415716709185822,0.7726833647455608,0.4132853693863755,0.0
66390,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,144,77,10,60,34,0.2077922077922078,0.25,0.3415716709185822,0.7726833647455608,0.4132853693863755,0.0
38927,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,145,77,10,24,17,0.0389610389610389,0.15,0.2248967294199573,0.7631064674492356,0.254582832243436,0.0
38927,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,145,77,10,24,17,0.0389610389610389,0.15,0.2248967294199573,0.7631064674492356,0.254582832243436,0.0
38927,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,145,77,10,24,17,0.0389610389610389,0.15,0.2248967294199573,0.7631064674492356,0.254582832243436,0.0
24592,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,146,77,10,42,25,0.1168831168831168,0.3,0.2822704717774646,0.7732480796043398,0.3125408799576756,0.0
24592,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,146,77,10,42,25,0.1168831168831168,0.3,0.2822704717774646,0.7732480796043398,0.3125408799576756,0.0
24592,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,146,77,10,42,25,0.1168831168831168,0.3,0.2822704717774646,0.7732480796043398,0.3125408799576756,0.0
60863,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,146,77,10,69,39,0.0909090909090909,0.15,0.1679828169566771,0.7722996254892062,0.1930520019626056,0.0
60863,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,146,77,10,69,39,0.0909090909090909,0.15,0.1679828169566771,0.7722996254892062,0.1930520019626056,0.0
60863,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,146,77,10,69,39,0.0909090909090909,0.15,0.1679828169566771,0.7722996254892062,0.1930520019626056,0.0
30897,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,146,78,10,55,32,0.1025641025641025,0.2,0.2109572119291186,0.7632125464641013,0.2282431047194978,0.0
30897,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,146,78,10,55,32,0.1025641025641025,0.2,0.2109572119291186,0.7632125464641013,0.2282431047194978,0.0
30897,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,146,78,10,55,32,0.1025641025641025,0.2,0.2109572119291186,0.7632125464641013,0.2282431047194978,0.0
69716,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,147,78,10,36,23,0.0641025641025641,0.15,0.2387233649201035,0.7684598801663672,0.2854161655767693,0.0
69716,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,147,78,10,36,23,0.0641025641025641,0.15,0.2387233649201035,0.7684598801663672,0.2854161655767693,0.0
69716,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,147,78,10,36,23,0.0641025641025641,0.15,0.2387233649201035,0.7684598801663672,0.2854161655767693,0.0
267,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,148,78,10,121,65,0.0769230769230769,0.05,0.0323382911483198,0.7718635906288416,0.0025,0.0
267,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,148,78,10,121,65,0.0769230769230769,0.05,0.0323382911483198,0.7718635906288416,0.0025,0.0
267,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,148,78,10,121,65,0.0769230769230769,0.05,0.0323382911483198,0.7718635906288416,0.0025,0.0
22035,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,148,78,10,20,14,0.1794871794871795,0.4,0.4111970446137443,0.7652742790175117,0.4634488505560487,0.0
22035,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,148,78,10,20,14,0.1794871794871795,0.4,0.4111970446137443,0.7652742790175117,0.4634488505560487,0.0
22035,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,148,78,10,20,14,0.1794871794871795,0.4,0.4111970446137443,0.7652742790175117,0.4634488505560487,0.0
13014,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,149,79,10,23,16,0.1645569620253164,0.4,0.3938257936704488,0.7677653890202037,0.4299071838893821,0.0
13014,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,149,79,10,23,16,0.1645569620253164,0.4,0.3938257936704488,0.7677653890202037,0.4299071838893821,0.0
13014,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,149,79,10,23,16,0.1645569620253164,0.4,0.3938257936704488,0.7677653890202037,0.4299071838893821,0.0
31193,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,150,79,10,45,27,0.1772151898734177,0.35,0.2745773066427028,0.7750387417316343,0.2175807858721944,0.0
31193,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,150,79,10,45,27,0.1772151898734177,0.35,0.2745773066427028,0.7750387417316343,0.2175807858721944,0.0
31193,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,150,79,10,45,27,0.1772151898734177,0.35,0.2745773066427028,0.7750387417316343,0.2175807858721944,0.0
19741,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,150,80,10,82,45,0.025,0.1,0.0889803211399999,0.7749022682927325,0.0946134318038342,0.0
19741,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,150,80,10,82,45,0.025,0.1,0.0889803211399999,0.7749022682927325,0.0946134318038342,0.0
19741,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,150,80,10,82,45,0.025,0.1,0.0889803211399999,0.7749022682927325,0.0946134318038342,0.0
12986,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,150,80,10,16,13,0.1625,0.2,0.2023998740540449,0.7689321426017567,0.2359036386300318,0.0
12986,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,150,80,10,16,13,0.1625,0.2,0.2023998740540449,0.7689321426017567,0.2359036386300318,0.0
12986,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,150,80,10,16,13,0.1625,0.2,0.2023998740540449,0.7689321426017567,0.2359036386300318,0.0
8858,22222,10,20,False,1,0.0,stratified,zero,4,0.75,0.99,nmf-user,0,0,10,150,80,10,16,13,0.2,0.4,0.3908465167792258,0.773808649417777,0.4012588877410858,0.0
