uid,random_state,k,final_k,allow_explanations,num_prompts,temperature,selection_style,prompt_style,embedding_level,title_threshold,min_sim_quantile,model,usage,unmatched_count,like_example_size,like_feedback_size,like_eval_size,dislike_example_size,dislike_feedback_size,dislike_eval_size,recall_final,precision_final,ndcg_final,ils_final,ap_final,dq_final,novelty,popular
55899,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1510,1,10,142,75,10,88,49,0.1466666666666666,0.25,0.3030406632240471,0.7813748337051112,0.3013098013098013,0.5,0.556551724137931,1.0
24573,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1438,1,10,141,75,10,17,13,0.2266666666666666,0.8,0.829713746211292,0.7178816880723305,0.8766309049997132,0.55,0.355593220338983,1.0
61875,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1615,0,10,141,75,10,98,54,0.16,0.3684210526315789,0.4609483225761297,0.7921117958794837,0.53017315140095,0.8947368421052632,0.2791812865497075,1.0
24573,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1464,0,10,141,75,10,17,13,0.2666666666666666,0.7,0.7154310882297401,0.7944280064764586,0.700637726566519,0.9,0.3116384180790961,1.0
69820,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1665,0,10,142,76,10,18,14,0.3947368421052631,0.8,0.8451730100077873,0.7981718768670281,0.8828236553178505,1.0,0.2987777777777777,1.0
55899,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1676,3,10,142,75,10,88,49,0.0266666666666666,0.0,0.0,0.8091692967495155,0.0,0.4444444444444444,0.6690804597701149,1.0
55899,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1635,0,10,142,75,10,88,49,0.0933333333333333,0.1578947368421052,0.1525210802102265,0.795827658622401,0.1611941258368665,0.1578947368421052,0.5512643678160919,1.0
29947,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1449,0,10,142,75,10,11,10,0.2666666666666666,0.65,0.7243119788672224,0.7963497177916437,0.7981095806927849,1.0,0.2208888888888888,1.0
61875,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1656,1,10,141,75,10,98,54,0.2,0.1111111111111111,0.1976882723060219,0.7822348484072476,0.237353278529749,0.6666666666666666,0.3602339181286548,1.0
69820,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1487,0,10,142,76,10,18,14,0.4078947368421052,0.8947368421052632,0.9197306109576004,0.8021008229984304,0.9469729424613732,0.9473684210526316,0.2554444444444445,1.0
61875,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1644,0,10,141,75,10,98,54,0.1733333333333333,0.1666666666666666,0.2680369160781397,0.7876501719000495,0.3445550500697559,0.5555555555555556,0.3298245614035087,1.0
69820,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1678,1,10,142,76,10,18,14,0.3552631578947368,0.85,0.8984404502955643,0.7954967417835171,0.9714881259521352,0.9,0.2725555555555556,1.0
29947,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1595,0,10,142,75,10,11,10,0.32,0.75,0.7809156665160073,0.7933792736938086,0.7742939956929894,1.0,0.3545555555555555,1.0
29947,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1375,0,10,142,75,10,11,10,0.3466666666666667,0.7,0.7288573143012407,0.7946773279041447,0.7452571063697223,0.9,0.1907777777777778,1.0
36082,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1544,0,10,143,76,10,38,24,0.3815789473684211,0.8421052631578947,0.8702099982716982,0.7976732047084991,0.8862731944245714,0.9473684210526316,0.2866666666666667,1.0
36082,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1454,0,10,143,76,10,38,24,0.3552631578947368,0.7368421052631579,0.7603819063626457,0.7953938968640811,0.7616801083152719,1.0,0.2653107344632768,1.0
15783,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1492,0,10,143,76,10,48,28,0.1710526315789473,0.45,0.4277654499284403,0.7910171061934971,0.4625330996402977,1.0,0.3611494252873563,1.0
20897,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1487,1,10,143,76,10,37,23,0.3157894736842105,0.5789473684210527,0.6623635219319801,0.7044434390429273,0.7336372610244208,0.6842105263157895,0.4994047619047619,1.0
20897,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1355,1,10,143,76,10,37,23,0.3289473684210526,0.5882352941176471,0.5340539949509463,0.7919403627032138,0.4903217649324916,0.9411764705882352,0.271547619047619,1.0
18295,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1641,0,10,143,76,10,48,29,0.2368421052631578,0.4736842105263157,0.5091283171018747,0.7791031654679036,0.5343960160564363,0.7368421052631579,0.3973099415204678,1.0
20897,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1243,0,10,143,76,10,37,23,0.4210526315789473,0.5789473684210527,0.6610718314770708,0.7915739627002818,0.7346029104420826,1.0,0.2019047619047619,1.0
36082,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1653,0,10,143,76,10,38,24,0.3947368421052631,0.8947368421052632,0.9273917920234124,0.8016307993754936,0.9723322108159976,0.7368421052631579,0.2828248587570622,1.0
54017,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1516,0,10,143,76,10,18,13,0.25,0.8,0.8014054014008372,0.7941826630020287,0.793542167756564,1.0,0.185,1.0
18295,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1642,1,10,143,76,10,48,29,0.1447368421052631,0.4210526315789473,0.4553916487798208,0.7932739224590709,0.4782874585628374,0.5263157894736842,0.4112280701754385,1.0
18295,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1634,1,10,143,76,10,48,29,0.25,0.3157894736842105,0.3149347656820012,0.7822007863344221,0.3347682693169087,0.6842105263157895,0.3698245614035087,1.0
15783,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1607,0,10,143,76,10,48,28,0.1052631578947368,0.3888888888888889,0.5397222171241455,0.7870221664311297,0.6988451408794546,0.2222222222222222,0.4520689655172413,1.0
15783,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1565,0,10,143,76,10,48,28,0.25,0.45,0.4568516003458872,0.7928113992097248,0.4090091032118895,0.85,0.2956321839080459,1.0
54017,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1597,0,10,143,76,10,18,13,0.2368421052631578,0.75,0.7601643574904335,0.7930749543159739,0.7743297880739832,0.9,0.1721111111111111,1.0
54017,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1586,0,10,143,76,10,18,13,0.2631578947368421,0.7,0.6748679194408643,0.7921255474463046,0.6128227637515562,1.0,0.2386666666666666,1.0
66390,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1572,1,10,144,77,10,60,34,0.3376623376623376,0.8,0.8605185588366012,0.7886555826778454,0.942703726227333,1.0,0.369047619047619,1.0
33943,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1403,0,10,144,76,10,15,12,0.3552631578947368,0.7894736842105263,0.850527422443327,0.7858196004872354,0.9275391707219148,0.5789473684210527,0.4546913580246914,1.0
24592,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1549,0,10,146,77,10,42,25,0.2467532467532467,0.4,0.4093377107388306,0.7912373012211922,0.4716997663069645,1.0,0.3483908045977011,1.0
38927,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1590,1,10,145,77,10,24,17,0.2467532467532467,0.65,0.6373130194942399,0.7136261327194644,0.6911406264444191,0.4,0.5252873563218391,1.0
32308,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1696,0,10,144,76,10,141,75,0.1842105263157894,0.2631578947368421,0.2767070715595762,0.7985752941310027,0.2889183429410739,0.631578947368421,0.4013559322033898,1.0
32308,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1581,1,10,144,76,10,141,75,0.2105263157894736,0.1666666666666666,0.1301137706106544,0.7865172375009206,0.0996600530914256,0.7222222222222222,0.3306214689265537,1.0
38927,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1652,0,10,145,77,10,24,17,0.2727272727272727,0.5263157894736842,0.5162464375857414,0.7926117270970766,0.5443275264828956,0.7894736842105263,0.4504597701149425,1.0
33943,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1456,0,10,144,76,10,15,12,0.3947368421052631,0.85,0.884200294459189,0.7952962594707769,0.9117880191274156,1.0,0.3032098765432099,1.0
33943,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1319,0,10,144,76,10,15,12,0.3552631578947368,0.8333333333333334,0.7880423900248533,0.7938662314415758,0.7110005054857996,1.0,0.1716049382716049,1.0
24592,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1482,0,10,146,77,10,42,25,0.2597402597402597,0.5,0.5479517207069258,0.7952780720178936,0.5533763228945119,1.0,0.2472413793103448,1.0
24592,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1621,0,10,146,77,10,42,25,0.2987012987012987,0.6,0.7035150830320831,0.7945045345601527,0.8236100575980607,0.9,0.2657471264367815,1.0
66390,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1650,2,10,144,77,10,60,34,0.2987012987012987,0.8823529411764706,0.923656250056164,0.7921005233914855,0.9894031141868512,0.8235294117647058,0.4767857142857143,1.0
38927,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1617,0,10,145,77,10,24,17,0.3116883116883117,0.75,0.6965833783306692,0.7994066454665744,0.6864700345234402,0.7,0.352183908045977,1.0
66390,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1641,1,10,144,77,10,60,34,0.1168831168831168,0.5555555555555556,0.5315965307638886,0.7922461451731866,0.4549874462864658,0.9444444444444444,0.5475,1.0
32308,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1669,1,10,144,76,10,141,75,0.25,0.35,0.4022829436525566,0.7161055738847162,0.3649498343074194,0.55,0.3422598870056497,1.0
60863,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1544,0,10,146,77,10,69,39,0.2597402597402597,0.3333333333333333,0.2759146195505181,0.7889374123526778,0.2099404045482477,0.4444444444444444,0.4879761904761904,1.0
22035,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1530,0,10,148,78,10,20,14,0.3461538461538461,0.8421052631578947,0.7755808778108686,0.796299903688724,0.766656751356116,1.0,0.3051190476190476,1.0
69716,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1580,0,10,147,78,10,36,23,0.1923076923076923,0.5789473684210527,0.5631411814742222,0.7868149297758347,0.5066109763355975,0.631578947368421,0.458735632183908,1.0
22035,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1355,0,10,148,78,10,20,14,0.3461538461538461,0.85,0.858099440964858,0.7971569438120122,0.8376790725184688,1.0,0.2930952380952381,1.0
267,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1654,1,10,148,78,10,121,65,0.282051282051282,0.3,0.3451483959111159,0.7924465967987696,0.3540715225177299,0.45,0.4046783625730994,1.0
69716,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1645,0,10,147,78,10,36,23,0.2564102564102564,0.631578947368421,0.6126342194904606,0.7931587861360772,0.5683703587524672,0.631578947368421,0.3870114942528734,1.0
60863,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1609,0,10,146,77,10,69,39,0.2857142857142857,0.6111111111111112,0.6056219009117066,0.7909383103596851,0.5501924727414924,1.0,0.2930952380952381,1.0
22035,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1459,0,10,148,78,10,20,14,0.1923076923076923,0.5555555555555556,0.6080931768215293,0.7910614355360627,0.6044124584565761,0.5,0.4352380952380952,1.0
30897,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1619,0,10,146,78,10,55,32,0.358974358974359,0.6842105263157895,0.736198457538255,0.7854265172688231,0.7887315710559966,0.5789473684210527,0.5080246913580246,1.0
30897,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1622,0,10,146,78,10,55,32,0.3076923076923077,0.5789473684210527,0.5786386961921351,0.7924119346226112,0.5234042707604708,0.7368421052631579,0.3345679012345678,1.0
60863,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1520,0,10,146,77,10,69,39,0.3376623376623376,0.5,0.4039898591426626,0.7881029969113312,0.3214783159307153,0.85,0.2952380952380952,1.0
69716,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1710,0,10,147,78,10,36,23,0.1666666666666666,0.631578947368421,0.6134820526845037,0.7825300083043162,0.6637445966576649,0.7368421052631579,0.59183908045977,1.0
30897,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1505,0,10,146,78,10,55,32,0.3333333333333333,0.5263157894736842,0.4769351061656417,0.7939053183392079,0.4501526954659593,0.9473684210526316,0.3512345679012346,1.0
267,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1633,0,10,148,78,10,121,65,0.2179487179487179,0.3333333333333333,0.3598642600389731,0.7934425756664722,0.4416433693394477,0.6666666666666666,0.3753216374269006,1.0
267,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1662,0,10,148,78,10,121,65,0.0897435897435897,0.2631578947368421,0.2071698191279969,0.7884832361011065,0.1631110362127145,0.7368421052631579,0.4028070175438596,1.0
13014,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1552,1,10,149,79,10,23,16,0.3670886075949367,0.8,0.7879394292554194,0.7925153586167083,0.766231908571305,0.7,0.507251461988304,1.0
8858,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1367,0,10,150,80,10,16,13,0.35,0.85,0.8533566971005627,0.7966542788581912,0.8459873124811207,1.0,0.3179012345679012,1.0
12986,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1525,1,10,150,80,10,16,13,0.4125,0.7368421052631579,0.7729499881259929,0.7874933217218969,0.8048202069507266,0.2631578947368421,0.5537254901960783,1.0
12986,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1595,0,10,150,80,10,16,13,0.45,0.7894736842105263,0.714416553483467,0.7990270000143459,0.6831832127823654,0.7894736842105263,0.4210457516339868,1.0
31193,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1476,1,10,150,79,10,45,27,0.379746835443038,0.7222222222222222,0.7396584953394927,0.7900555356882303,0.7586235931824166,1.0,0.3067816091954023,1.0
31193,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1507,0,10,150,79,10,45,27,0.2658227848101265,0.75,0.7704434922299056,0.7906729811476407,0.7828680063916131,1.0,0.2962068965517241,1.0
8858,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1561,0,10,150,80,10,16,13,0.3875,0.8,0.858490208659757,0.7970727892142052,0.9346909057145126,0.65,0.4044444444444445,1.0
19741,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1655,1,10,150,80,10,82,45,0.275,0.45,0.5068929413200367,0.794425620040622,0.5149377527357404,0.75,0.4078160919540229,1.0
19741,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1574,1,10,150,80,10,82,45,0.1625,0.3,0.3617905352104856,0.7909945450827842,0.3937908799576756,0.75,0.4301149425287356,1.0
19741,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1532,0,10,150,80,10,82,45,0.1875,0.4,0.4103406475265765,0.7951178759743686,0.3664554966876948,1.0,0.3534482758620689,1.0
13014,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1700,0,10,149,79,10,23,16,0.2278481012658227,0.6,0.6079742939792123,0.7906060260932376,0.6046736519414537,0.1,0.6302923976608189,1.0
13014,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1562,0,10,149,79,10,23,16,0.2911392405063291,0.75,0.750122517983334,0.7939594121067514,0.7246968515660466,0.9,0.3597660818713451,1.0
31193,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1691,0,10,150,79,10,45,27,0.2151898734177215,0.6111111111111112,0.6373607131388116,0.7951271049865183,0.6519974578798108,0.8333333333333334,0.2864367816091954,1.0
12986,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1645,1,10,150,80,10,16,13,0.4875,0.9411764705882352,0.9005753948698918,0.7938175686195389,0.8564969104328966,0.4705882352941176,0.5143790849673202,1.0
8858,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1672,0,10,150,80,10,16,13,0.3375,0.6470588235294118,0.672202647250028,0.7774663831475378,0.687070138627232,1.0,0.4298765432098765,1.0
28452,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1443,0,10,150,80,10,55,32,0.25,0.5789473684210527,0.5556948841456916,0.7941996041185351,0.5697842280924406,0.8421052631578947,0.1988304093567251,1.0
28452,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1541,1,10,150,80,10,55,32,0.2125,0.5789473684210527,0.6642713516768888,0.7947127025245716,0.7370706181729482,0.4736842105263157,0.4008187134502924,1.0
70782,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1528,1,10,150,80,10,36,23,0.175,0.7368421052631579,0.8099181008284299,0.7959497762053095,0.8959248625290666,1.0,0.2401129943502825,1.0
38047,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1357,0,10,151,80,10,20,14,0.3375,0.7368421052631579,0.7876058864184322,0.7893937511098921,0.839495129551346,0.8947368421052632,0.2595555555555556,1.0
70782,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1360,0,10,150,80,10,36,23,0.175,0.7368421052631579,0.7551679659117919,0.7979037711213122,0.7536986161232534,0.7368421052631579,0.2628248587570621,1.0
3304,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1652,0,10,150,80,10,90,50,0.2375,0.5882352941176471,0.5707873008417675,0.7946120659764245,0.4815215781911283,0.5882352941176471,0.5498765432098766,1.0
38047,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1605,0,10,151,80,10,20,14,0.3125,0.85,0.8358864420250539,0.7963900265427949,0.8237650902588985,1.0,0.2354444444444444,1.0
42773,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1413,0,10,150,80,10,12,10,0.4125,0.85,0.7945540493781561,0.7887410862795335,0.714981908571305,0.5,0.4461988304093565,1.0
42773,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1624,0,10,150,80,10,12,10,0.2375,0.7,0.7331932569478179,0.7936686234241632,0.7465650141482183,0.85,0.2150877192982456,1.0
3304,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1631,0,10,150,80,10,90,50,0.175,0.5882352941176471,0.6883981519024124,0.7959516073586638,0.7868662335357837,0.5882352941176471,0.521604938271605,1.0
3304,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1662,0,10,150,80,10,90,50,0.1625,0.1333333333333333,0.1272986069265912,0.7804344994911843,0.1473511673511673,0.3333333333333333,0.5277777777777779,1.0
70782,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1360,0,10,150,80,10,36,23,0.2,0.6,0.5298731961675083,0.7896343625166068,0.5004616833544853,1.0,0.2936723163841807,1.0
28452,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1647,0,10,150,80,10,55,32,0.2875,0.7368421052631579,0.7967957194990991,0.800712390154364,0.85303217729892,0.8947368421052632,0.3404678362573099,1.0
42773,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1697,2,10,150,80,10,12,10,0.1625,0.5,0.5560398189101512,0.7035681242714303,0.61752357573436,0.6111111111111112,0.3866666666666667,1.0
38047,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1585,0,10,151,80,10,20,14,0.3375,0.85,0.8786225671030248,0.7946566578522387,0.8940084375978339,0.85,0.2797777777777778,1.0
35488,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1570,0,10,151,80,10,22,16,0.2875,0.8,0.815476757444641,0.7876943799660947,0.8214885963279928,1.0,0.2109604519774011,1.0
69875,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1563,2,10,151,80,10,21,15,0.1875,0.5882352941176471,0.6785775748339977,0.7837067485590365,0.7562035139024759,0.2352941176470588,0.7682424242424243,1.0
35488,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1571,0,10,151,80,10,22,16,0.3125,0.85,0.7804514751524425,0.7962494931697901,0.7621433582327545,1.0,0.2015819209039548,1.0
6625,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1350,0,10,152,80,10,11,10,0.375,0.7368421052631579,0.7973340390823248,0.7926025333967186,0.8656979472015319,0.8947368421052632,0.2708045977011494,1.0
13472,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1719,0,10,151,80,10,62,35,0.2,0.3888888888888889,0.3720369560011439,0.7928276662117328,0.3788601648895767,0.3888888888888889,0.3903333333333333,1.0
69469,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1439,0,10,151,80,10,14,12,0.2625,0.8947368421052632,0.9022273942460536,0.7944091238698296,0.904074028509828,1.0,0.2297777777777777,1.0
69469,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1558,1,10,151,80,10,14,12,0.275,0.8,0.788680569134632,0.7969563211742144,0.7695368726560677,1.0,0.2821111111111111,1.0
35488,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1569,0,10,151,80,10,22,16,0.3125,0.8,0.8375408921805205,0.7955359413956575,0.8840614605552686,1.0,0.1907344632768361,1.0
13472,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1679,0,10,151,80,10,62,35,0.275,0.5,0.5080688099008713,0.7959612430747863,0.4878663671639678,1.0,0.2308888888888889,1.0
13472,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1682,0,10,151,80,10,62,35,0.2625,0.4,0.3992546709419827,0.7902249493467023,0.4236161394075481,1.0,0.2776666666666667,1.0
6625,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1679,0,10,152,80,10,11,10,0.4,0.8421052631578947,0.763355304336102,0.7972088756745807,0.7273814798440024,0.7894736842105263,0.3355172413793104,1.0
69875,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1579,3,10,151,80,10,21,15,0.3125,0.9473684210526316,0.953693896129417,0.8054757325015673,0.9497430255638662,1.0,0.5299393939393939,1.0
69469,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1568,0,10,151,80,10,14,12,0.3,0.9,0.9310524987068722,0.7949357051248204,0.974781776745786,1.0,0.2528888888888888,1.0
6625,22222,10,20,False,5,1.0,stratified,zero,4,0.75,0.99,gpt,1594,1,10,152,80,10,11,10,0.425,1.0,1.0,0.7994095012509189,1.0,1.0,0.2357471264367816,1.0
